date,gross_return,net_return,turnover,w_spy,w_iwm,w_tlt,w_cash
2019-06-21,-0.005280766963980691,-0.005280766963980691,0.0,0.6,0.0,0.4,0.0
2019-06-24,0.0022453789205991227,0.0022453789205991227,0.0,0.6,0.0,0.4,0.0
2019-06-25,-0.004657125791271347,-0.004657125791271347,0.0,0.6,0.0,0.4,0.0
2019-06-26,-0.0031633097868504242,-0.0031633097868504242,0.0,0.6,0.0,0.4,0.0
2019-06-27,0.00493435457178226,0.00493435457178226,0.0,0.6,0.0,0.4,0.0
2019-06-28,0.0028125035918468077,0.0028125035918468077,0.0,0.6,0.0,0.4,0.0
2019-07-01,0.0045015418693656805,0.0045015418693656805,0.0,0.6,0.0,0.4,0.0
2019-07-02,0.004637127823581486,0.004637127823581486,0.0,0.6,0.0,0.4,0.0
2019-07-03,0.007619518482927738,0.007619518482927738,0.0,0.6,0.0,0.4,0.0
2019-07-05,-0.006006173263078287,-0.006006173263078287,0.0,0.6,0.0,0.4,0.0
2019-07-08,-0.0027567119921137998,-0.0027567119921137998,0.0,0.6,0.0,0.4,0.0
2019-07-09,0.0005967624710184045,0.0005967624710184045,0.0,0.6,0.0,0.4,0.0
2019-07-10,0.0006639672847289547,0.0006639672847289547,0.0,0.6,0.0,0.4,0.0
2019-07-11,-0.003941241372515454,-0.003941241372515454,0.0,0.6,0.0,0.4,0.0
2019-07-12,0.0031423273117820527,0.0031423273117820527,0.0,0.6,0.0,0.4,0.0
2019-07-15,0.00250041191230143,0.00250041191230143,0.0,0.6,0.0,0.4,0.0
2019-07-16,-0.003131176357050862,-0.003131176357050862,0.0,0.6,0.0,0.4,0.0
2019-07-17,0.00023605789115877359,0.00023605789115877359,0.0,0.6,0.0,0.4,0.0
2019-07-18,0.002224471200104909,0.002224471200104909,0.0,0.6,0.0,0.4,0.0
2019-07-19,-0.004281816144912339,-0.004281816144912339,0.0,0.6,0.0,0.4,0.0
2019-07-22,0.002231073462008874,0.002231073462008874,0.0,0.6,0.0,0.4,0.0
2019-07-23,0.0021047097650614193,0.0021047097650614193,0.0,0.6,0.0,0.4,0.0
2019-07-24,0.004547007022885062,0.004547007022885062,0.0,0.6,0.0,0.4,0.0
2019-07-25,-0.004789601422227153,-0.004789601422227153,0.0,0.6,0.0,0.4,0.0
2019-07-26,0.004952863811415961,0.004952863811415961,0.0,0.6,0.0,0.4,0.0
2019-07-29,-0.0009712385898433013,-0.0009712385898433013,0.0,0.6,0.0,0.4,0.0
2019-07-30,-0.0004995659585146211,-0.0004995659585146211,0.0,0.6,0.0,0.4,0.0
2019-07-31,-0.0033538780788546444,-0.0033538780788546444,0.0,0.6,0.0,0.4,0.0
