date,gross_return,net_return,turnover,regime,w_spy,w_iwm,w_tlt,w_cash
2022-09-12,0.00811620677571638,0.00811620677571638,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-13,-0.036808719480161414,-0.036808719480161414,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-14,0.003763935460411989,0.003763935460411989,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-15,-0.009253206166517513,-0.009253206166517513,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-16,-0.008732217217730777,-0.008732217217730777,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-19,0.007043434068411281,0.007043434068411281,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-20,-0.011623166145101034,-0.011623166145101034,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-21,-0.0121878353351595,-0.0121878353351595,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-22,-0.012972200497500308,-0.012972200497500308,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-23,-0.014780974030019137,-0.014780974030019137,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-26,-0.011847086849565638,-0.011847086849565638,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-27,-0.005232142907623734,-0.005232142907623734,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-28,0.023101479126782315,0.023101479126782315,0.0,moderate_growth,0.7137289645570937,0.13923535727370623,0.1470356781692001,1.8268476811814527e-17
2022-09-29,-0.01916569783418667,-0.019177206681922465,0.022580615933688986,moderate_growth,0.7363095804907827,0.12974934860618914,0.1339410709030282,1.5528205290042347e-17
2022-09-30,-0.014270706719272528,-0.014281753356712914,0.02178010695390936,moderate_growth,0.7580896874446921,0.12021582351577836,0.12169448903952967,1.3198974496535996e-17
2022-10-03,0.02493910388450003,0.02492896103900916,0.02079785366560638,moderate_growth,0.7788875411102985,0.11082745207576342,0.11028500681393824,1.1219128322055596e-17
2022-10-04,0.027829009674019703,0.027829009674019703,0.0,moderate_growth,0.7788875411102985,0.11082745207576342,0.11028500681393824,1.1219128322055596e-17
2022-10-05,-0.0036933377802051727,-0.0036933377802051727,0.0,moderate_growth,0.7788875411102985,0.11082745207576342,0.11028500681393824,1.1219128322055596e-17
